,building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
10680245,1249,0,2016-07-14 21:00:00,344.0,14,Office,159384,,,33.3,2.0,21.7,0.0,1008.5,250.0,4.1
10680246,1249,1,2016-07-14 21:00:00,3558.16,14,Office,159384,,,33.3,2.0,21.7,0.0,1008.5,250.0,4.1
10680247,1249,2,2016-07-14 21:00:00,599.76,14,Office,159384,,,33.3,2.0,21.7,0.0,1008.5,250.0,4.1
10680248,1249,3,2016-07-14 21:00:00,445.683,14,Office,159384,,,33.3,2.0,21.7,0.0,1008.5,250.0,4.1
10682593,1249,0,2016-07-14 22:00:00,347.0,14,Office,159384,,,33.3,0.0,19.4,0.0,1008.0,250.0,4.1
10682594,1249,1,2016-07-14 22:00:00,3604.65,14,Office,159384,,,33.3,0.0,19.4,0.0,1008.0,250.0,4.1
10682595,1249,2,2016-07-14 22:00:00,659.736,14,Office,159384,,,33.3,0.0,19.4,0.0,1008.0,250.0,4.1
10682596,1249,3,2016-07-14 22:00:00,437.111,14,Office,159384,,,33.3,0.0,19.4,0.0,1008.0,250.0,4.1
10684940,1249,0,2016-07-14 23:00:00,358.0,14,Office,159384,,,33.3,0.0,18.9,0.0,1008.5,240.0,4.1
10684941,1249,1,2016-07-14 23:00:00,3519.87,14,Office,159384,,,33.3,0.0,18.9,0.0,1008.5,240.0,4.1
10684942,1249,2,2016-07-14 23:00:00,659.736,14,Office,159384,,,33.3,0.0,18.9,0.0,1008.5,240.0,4.1
10684943,1249,3,2016-07-14 23:00:00,463.012,14,Office,159384,,,33.3,0.0,18.9,0.0,1008.5,240.0,4.1
10687289,1249,0,2016-07-15 00:00:00,311.0,14,Office,159384,,,31.1,0.0,20.6,0.0,1009.0,230.0,3.1
10687290,1249,1,2016-07-15 00:00:00,3530.71,14,Office,159384,,,31.1,0.0,20.6,0.0,1009.0,230.0,3.1
10687291,1249,2,2016-07-15 00:00:00,599.76,14,Office,159384,,,31.1,0.0,20.6,0.0,1009.0,230.0,3.1
10687292,1249,3,2016-07-15 00:00:00,447.385,14,Office,159384,,,31.1,0.0,20.6,0.0,1009.0,230.0,3.1
10689638,1249,0,2016-07-15 01:00:00,329.0,14,Office,159384,,,30.0,0.0,20.6,0.0,1009.0,230.0,2.1
10689639,1249,1,2016-07-15 01:00:00,3368.93,14,Office,159384,,,30.0,0.0,20.6,0.0,1009.0,230.0,2.1
10689640,1249,2,2016-07-15 01:00:00,659.736,14,Office,159384,,,30.0,0.0,20.6,0.0,1009.0,230.0,2.1
10689641,1249,3,2016-07-15 01:00:00,443.7,14,Office,159384,,,30.0,0.0,20.6,0.0,1009.0,230.0,2.1
10691985,1249,0,2016-07-15 02:00:00,316.0,14,Office,159384,,,29.4,0.0,21.1,0.0,1009.5,210.0,2.1
10691986,1249,1,2016-07-15 02:00:00,2956.66,14,Office,159384,,,29.4,0.0,21.1,0.0,1009.5,210.0,2.1
10691987,1249,2,2016-07-15 02:00:00,659.736,14,Office,159384,,,29.4,0.0,21.1,0.0,1009.5,210.0,2.1
10691988,1249,3,2016-07-15 02:00:00,448.151,14,Office,159384,,,29.4,0.0,21.1,0.0,1009.5,210.0,2.1
10694333,1249,0,2016-07-15 03:00:00,321.0,14,Office,159384,,,28.3,0.0,22.2,0.0,1009.5,200.0,1.5
10694334,1249,1,2016-07-15 03:00:00,3104.09,14,Office,159384,,,28.3,0.0,22.2,0.0,1009.5,200.0,1.5
10694335,1249,2,2016-07-15 03:00:00,839.664,14,Office,159384,,,28.3,0.0,22.2,0.0,1009.5,200.0,1.5
10694336,1249,3,2016-07-15 03:00:00,441.617,14,Office,159384,,,28.3,0.0,22.2,0.0,1009.5,200.0,1.5
10696683,1249,0,2016-07-15 04:00:00,306.0,14,Office,159384,,,27.8,0.0,22.2,0.0,1009.5,220.0,2.1
10696684,1249,1,2016-07-15 04:00:00,2851.15,14,Office,159384,,,27.8,0.0,22.2,0.0,1009.5,220.0,2.1
10696685,1249,2,2016-07-15 04:00:00,599.76,14,Office,159384,,,27.8,0.0,22.2,0.0,1009.5,220.0,2.1
10696686,1249,3,2016-07-15 04:00:00,430.527,14,Office,159384,,,27.8,0.0,22.2,0.0,1009.5,220.0,2.1
10699033,1249,0,2016-07-15 05:00:00,307.0,14,Office,159384,,,27.2,0.0,22.2,0.0,1009.5,230.0,2.1
10699034,1249,1,2016-07-15 05:00:00,2786.73,14,Office,159384,,,27.2,0.0,22.2,0.0,1009.5,230.0,2.1
10699035,1249,2,2016-07-15 05:00:00,599.76,14,Office,159384,,,27.2,0.0,22.2,0.0,1009.5,230.0,2.1
10699036,1249,3,2016-07-15 05:00:00,442.368,14,Office,159384,,,27.2,0.0,22.2,0.0,1009.5,230.0,2.1
10701383,1249,0,2016-07-15 06:00:00,307.0,14,Office,159384,,,26.7,0.0,22.2,0.0,1009.5,220.0,1.5
10701384,1249,1,2016-07-15 06:00:00,2720.84,14,Office,159384,,,26.7,0.0,22.2,0.0,1009.5,220.0,1.5
10701385,1249,2,2016-07-15 06:00:00,719.712,14,Office,159384,,,26.7,0.0,22.2,0.0,1009.5,220.0,1.5
10701386,1249,3,2016-07-15 06:00:00,440.165,14,Office,159384,,,26.7,0.0,22.2,0.0,1009.5,220.0,1.5
10703735,1249,0,2016-07-15 07:00:00,315.0,14,Office,159384,,,26.1,0.0,22.2,0.0,1009.5,220.0,2.1
10703736,1249,1,2016-07-15 07:00:00,2848.49,14,Office,159384,,,26.1,0.0,22.2,0.0,1009.5,220.0,2.1
10703737,1249,2,2016-07-15 07:00:00,779.688,14,Office,159384,,,26.1,0.0,22.2,0.0,1009.5,220.0,2.1
10703738,1249,3,2016-07-15 07:00:00,454.936,14,Office,159384,,,26.1,0.0,22.2,0.0,1009.5,220.0,2.1
10706087,1249,0,2016-07-15 08:00:00,331.0,14,Office,159384,,,26.1,0.0,22.2,0.0,1009.5,250.0,2.1
10706088,1249,1,2016-07-15 08:00:00,2991.88,14,Office,159384,,,26.1,0.0,22.2,0.0,1009.5,250.0,2.1
10706089,1249,2,2016-07-15 08:00:00,839.664,14,Office,159384,,,26.1,0.0,22.2,0.0,1009.5,250.0,2.1
10706090,1249,3,2016-07-15 08:00:00,437.181,14,Office,159384,,,26.1,0.0,22.2,0.0,1009.5,250.0,2.1
10708438,1249,0,2016-07-15 09:00:00,314.0,14,Office,159384,,,25.6,0.0,21.7,0.0,1010.0,260.0,1.5
10708439,1249,1,2016-07-15 09:00:00,2926.74,14,Office,159384,,,25.6,0.0,21.7,0.0,1010.0,260.0,1.5
10708440,1249,2,2016-07-15 09:00:00,719.712,14,Office,159384,,,25.6,0.0,21.7,0.0,1010.0,260.0,1.5
10708441,1249,3,2016-07-15 09:00:00,450.61,14,Office,159384,,,25.6,0.0,21.7,0.0,1010.0,260.0,1.5
10710788,1249,0,2016-07-15 10:00:00,325.0,14,Office,159384,,,25.0,0.0,21.7,0.0,1010.0,0.0,0.0
10710789,1249,1,2016-07-15 10:00:00,2738.14,14,Office,159384,,,25.0,0.0,21.7,0.0,1010.0,0.0,0.0
10710790,1249,2,2016-07-15 10:00:00,779.688,14,Office,159384,,,25.0,0.0,21.7,0.0,1010.0,0.0,0.0
10710791,1249,3,2016-07-15 10:00:00,451.366,14,Office,159384,,,25.0,0.0,21.7,0.0,1010.0,0.0,0.0
10713138,1249,0,2016-07-15 11:00:00,322.0,14,Office,159384,,,25.6,0.0,21.7,0.0,1011.0,0.0,0.0
10713139,1249,1,2016-07-15 11:00:00,3068.31,14,Office,159384,,,25.6,0.0,21.7,0.0,1011.0,0.0,0.0
10713140,1249,2,2016-07-15 11:00:00,1319.47,14,Office,159384,,,25.6,0.0,21.7,0.0,1011.0,0.0,0.0
10713141,1249,3,2016-07-15 11:00:00,465.371,14,Office,159384,,,25.6,0.0,21.7,0.0,1011.0,0.0,0.0
10715489,1249,0,2016-07-15 12:00:00,334.0,14,Office,159384,,,27.8,0.0,21.1,0.0,1011.5,300.0,3.6
10715490,1249,1,2016-07-15 12:00:00,2634.85,14,Office,159384,,,27.8,0.0,21.1,0.0,1011.5,300.0,3.6
10715491,1249,2,2016-07-15 12:00:00,719.712,14,Office,159384,,,27.8,0.0,21.1,0.0,1011.5,300.0,3.6
10715492,1249,3,2016-07-15 12:00:00,470.458,14,Office,159384,,,27.8,0.0,21.1,0.0,1011.5,300.0,3.6
10717838,1249,0,2016-07-15 13:00:00,331.0,14,Office,159384,,,28.3,0.0,21.1,0.0,1011.5,310.0,2.6
10717839,1249,1,2016-07-15 13:00:00,3276.82,14,Office,159384,,,28.3,0.0,21.1,0.0,1011.5,310.0,2.6
10717840,1249,2,2016-07-15 13:00:00,719.712,14,Office,159384,,,28.3,0.0,21.1,0.0,1011.5,310.0,2.6
10717841,1249,3,2016-07-15 13:00:00,469.647,14,Office,159384,,,28.3,0.0,21.1,0.0,1011.5,310.0,2.6
10720182,1249,0,2016-07-15 14:00:00,375.0,14,Office,159384,,,28.9,0.0,20.6,0.0,1011.5,300.0,2.6
10720183,1249,1,2016-07-15 14:00:00,3066.97,14,Office,159384,,,28.9,0.0,20.6,0.0,1011.5,300.0,2.6
10720184,1249,2,2016-07-15 14:00:00,839.664,14,Office,159384,,,28.9,0.0,20.6,0.0,1011.5,300.0,2.6
10720185,1249,3,2016-07-15 14:00:00,466.402,14,Office,159384,,,28.9,0.0,20.6,0.0,1011.5,300.0,2.6
10722532,1249,0,2016-07-15 15:00:00,351.0,14,Office,159384,,,28.9,2.0,20.6,0.0,1011.5,290.0,2.1
10722533,1249,1,2016-07-15 15:00:00,3084.33,14,Office,159384,,,28.9,2.0,20.6,0.0,1011.5,290.0,2.1
10722534,1249,2,2016-07-15 15:00:00,719.712,14,Office,159384,,,28.9,2.0,20.6,0.0,1011.5,290.0,2.1
10722535,1249,3,2016-07-15 15:00:00,457.259,14,Office,159384,,,28.9,2.0,20.6,0.0,1011.5,290.0,2.1
10724880,1249,0,2016-07-15 16:00:00,344.0,14,Office,159384,,,30.0,,21.7,0.0,1012.0,270.0,4.1
10724881,1249,1,2016-07-15 16:00:00,3256.41,14,Office,159384,,,30.0,,21.7,0.0,1012.0,270.0,4.1
10724882,1249,2,2016-07-15 16:00:00,719.712,14,Office,159384,,,30.0,,21.7,0.0,1012.0,270.0,4.1
10724883,1249,3,2016-07-15 16:00:00,439.269,14,Office,159384,,,30.0,,21.7,0.0,1012.0,270.0,4.1
10727227,1249,0,2016-07-15 17:00:00,351.0,14,Office,159384,,,30.0,,21.1,0.0,1011.5,300.0,3.1
10727228,1249,1,2016-07-15 17:00:00,3394.21,14,Office,159384,,,30.0,,21.1,0.0,1011.5,300.0,3.1
10727229,1249,2,2016-07-15 17:00:00,659.736,14,Office,159384,,,30.0,,21.1,0.0,1011.5,300.0,3.1
10727230,1249,3,2016-07-15 17:00:00,439.364,14,Office,159384,,,30.0,,21.1,0.0,1011.5,300.0,3.1
10729577,1249,0,2016-07-15 18:00:00,382.0,14,Office,159384,,,30.6,2.0,20.6,0.0,1011.5,280.0,2.6
10729578,1249,1,2016-07-15 18:00:00,3229.04,14,Office,159384,,,30.6,2.0,20.6,0.0,1011.5,280.0,2.6
10729579,1249,2,2016-07-15 18:00:00,539.784,14,Office,159384,,,30.6,2.0,20.6,0.0,1011.5,280.0,2.6
10729580,1249,3,2016-07-15 18:00:00,441.617,14,Office,159384,,,30.6,2.0,20.6,0.0,1011.5,280.0,2.6
10731927,1249,0,2016-07-15 19:00:00,345.0,14,Office,159384,,,31.1,0.0,20.0,0.0,1011.5,280.0,3.6
10731928,1249,1,2016-07-15 19:00:00,3415.24,14,Office,159384,,,31.1,0.0,20.0,0.0,1011.5,280.0,3.6
10731929,1249,2,2016-07-15 19:00:00,719.712,14,Office,159384,,,31.1,0.0,20.0,0.0,1011.5,280.0,3.6
10731930,1249,3,2016-07-15 19:00:00,441.537,14,Office,159384,,,31.1,0.0,20.0,0.0,1011.5,280.0,3.6
10734277,1249,0,2016-07-15 20:00:00,352.0,14,Office,159384,,,30.0,0.0,18.3,0.0,1011.0,250.0,2.1
10734278,1249,1,2016-07-15 20:00:00,3209.73,14,Office,159384,,,30.0,0.0,18.3,0.0,1011.0,250.0,2.1
10734279,1249,2,2016-07-15 20:00:00,599.76,14,Office,159384,,,30.0,0.0,18.3,0.0,1011.0,250.0,2.1
10734280,1249,3,2016-07-15 20:00:00,445.318,14,Office,159384,,,30.0,0.0,18.3,0.0,1011.0,250.0,2.1
10736627,1249,0,2016-07-15 21:00:00,339.0,14,Office,159384,,,30.6,0.0,18.3,0.0,1011.0,250.0,4.1
10736628,1249,1,2016-07-15 21:00:00,3270.91,14,Office,159384,,,30.6,0.0,18.3,0.0,1011.0,250.0,4.1
10736629,1249,2,2016-07-15 21:00:00,779.688,14,Office,159384,,,30.6,0.0,18.3,0.0,1011.0,250.0,4.1
10736630,1249,3,2016-07-15 21:00:00,443.7,14,Office,159384,,,30.6,0.0,18.3,0.0,1011.0,250.0,4.1
10738976,1249,0,2016-07-15 22:00:00,326.0,14,Office,159384,,,31.1,0.0,18.9,0.0,1010.5,250.0,3.1
10738977,1249,1,2016-07-15 22:00:00,3115.64,14,Office,159384,,,31.1,0.0,18.9,0.0,1010.5,250.0,3.1
10738978,1249,2,2016-07-15 22:00:00,719.712,14,Office,159384,,,31.1,0.0,18.9,0.0,1010.5,250.0,3.1
10738979,1249,3,2016-07-15 22:00:00,439.419,14,Office,159384,,,31.1,0.0,18.9,0.0,1010.5,250.0,3.1
10741328,1249,0,2016-07-15 23:00:00,317.0,14,Office,159384,,,29.4,0.0,18.9,0.0,1010.0,250.0,2.1
10741329,1249,1,2016-07-15 23:00:00,3103.64,14,Office,159384,,,29.4,0.0,18.9,0.0,1010.0,250.0,2.1
10741330,1249,2,2016-07-15 23:00:00,719.712,14,Office,159384,,,29.4,0.0,18.9,0.0,1010.0,250.0,2.1
10741331,1249,3,2016-07-15 23:00:00,447.586,14,Office,159384,,,29.4,0.0,18.9,0.0,1010.0,250.0,2.1
10743676,1249,0,2016-07-16 00:00:00,313.0,14,Office,159384,,,29.4,0.0,19.4,0.0,1010.5,230.0,3.1
10743677,1249,1,2016-07-16 00:00:00,2994.52,14,Office,159384,,,29.4,0.0,19.4,0.0,1010.5,230.0,3.1
10743678,1249,2,2016-07-16 00:00:00,719.712,14,Office,159384,,,29.4,0.0,19.4,0.0,1010.5,230.0,3.1
10743679,1249,3,2016-07-16 00:00:00,437.211,14,Office,159384,,,29.4,0.0,19.4,0.0,1010.5,230.0,3.1
10746024,1249,0,2016-07-16 01:00:00,344.0,14,Office,159384,,,28.3,0.0,20.0,0.0,1011.5,230.0,2.6
10746025,1249,1,2016-07-16 01:00:00,2860.78,14,Office,159384,,,28.3,0.0,20.0,0.0,1011.5,230.0,2.6
10746026,1249,2,2016-07-16 01:00:00,659.736,14,Office,159384,,,28.3,0.0,20.0,0.0,1011.5,230.0,2.6
10746027,1249,3,2016-07-16 01:00:00,440.916,14,Office,159384,,,28.3,0.0,20.0,0.0,1011.5,230.0,2.6
10748370,1249,0,2016-07-16 02:00:00,332.0,14,Office,159384,,,27.8,0.0,20.0,0.0,1012.5,240.0,3.1
10748371,1249,1,2016-07-16 02:00:00,2632.89,14,Office,159384,,,27.8,0.0,20.0,0.0,1012.5,240.0,3.1
10748372,1249,2,2016-07-16 02:00:00,659.736,14,Office,159384,,,27.8,0.0,20.0,0.0,1012.5,240.0,3.1
10748373,1249,3,2016-07-16 02:00:00,448.377,14,Office,159384,,,27.8,0.0,20.0,0.0,1012.5,240.0,3.1
10750718,1249,0,2016-07-16 03:00:00,325.0,14,Office,159384,,,27.2,0.0,19.4,0.0,1013.0,240.0,2.6
10750719,1249,1,2016-07-16 03:00:00,2607.66,14,Office,159384,,,27.2,0.0,19.4,0.0,1013.0,240.0,2.6
10750720,1249,2,2016-07-16 03:00:00,539.784,14,Office,159384,,,27.2,0.0,19.4,0.0,1013.0,240.0,2.6
10750721,1249,3,2016-07-16 03:00:00,427.558,14,Office,159384,,,27.2,0.0,19.4,0.0,1013.0,240.0,2.6
10753066,1249,0,2016-07-16 04:00:00,333.0,14,Office,159384,,,26.7,0.0,19.4,0.0,1013.5,230.0,2.1
10753067,1249,1,2016-07-16 04:00:00,2659.29,14,Office,159384,,,26.7,0.0,19.4,0.0,1013.5,230.0,2.1
10753068,1249,2,2016-07-16 04:00:00,599.76,14,Office,159384,,,26.7,0.0,19.4,0.0,1013.5,230.0,2.1
10753069,1249,3,2016-07-16 04:00:00,442.399,14,Office,159384,,,26.7,0.0,19.4,0.0,1013.5,230.0,2.1
10755412,1249,0,2016-07-16 05:00:00,324.0,14,Office,159384,,,26.1,0.0,19.4,0.0,1013.5,0.0,0.0
10755413,1249,1,2016-07-16 05:00:00,2563.99,14,Office,159384,,,26.1,0.0,19.4,0.0,1013.5,0.0,0.0
10755414,1249,2,2016-07-16 05:00:00,779.688,14,Office,159384,,,26.1,0.0,19.4,0.0,1013.5,0.0,0.0
10755415,1249,3,2016-07-16 05:00:00,449.854,14,Office,159384,,,26.1,0.0,19.4,0.0,1013.5,0.0,0.0
10757760,1249,0,2016-07-16 06:00:00,324.0,14,Office,159384,,,25.6,0.0,19.4,0.0,1013.5,0.0,0.0
10757761,1249,1,2016-07-16 06:00:00,2563.99,14,Office,159384,,,25.6,0.0,19.4,0.0,1013.5,0.0,0.0
10757762,1249,2,2016-07-16 06:00:00,779.688,14,Office,159384,,,25.6,0.0,19.4,0.0,1013.5,0.0,0.0
10757763,1249,3,2016-07-16 06:00:00,449.854,14,Office,159384,,,25.6,0.0,19.4,0.0,1013.5,0.0,0.0
10760110,1249,0,2016-07-16 07:00:00,324.0,14,Office,159384,,,25.0,0.0,19.4,0.0,1013.0,280.0,1.5
10760111,1249,1,2016-07-16 07:00:00,2563.99,14,Office,159384,,,25.0,0.0,19.4,0.0,1013.0,280.0,1.5
10760112,1249,2,2016-07-16 07:00:00,779.688,14,Office,159384,,,25.0,0.0,19.4,0.0,1013.0,280.0,1.5
10760113,1249,3,2016-07-16 07:00:00,449.854,14,Office,159384,,,25.0,0.0,19.4,0.0,1013.0,280.0,1.5
10762459,1249,0,2016-07-16 08:00:00,324.0,14,Office,159384,,,23.9,0.0,19.4,0.0,1013.0,230.0,2.1
10762460,1249,1,2016-07-16 08:00:00,2563.99,14,Office,159384,,,23.9,0.0,19.4,0.0,1013.0,230.0,2.1
10762461,1249,2,2016-07-16 08:00:00,779.688,14,Office,159384,,,23.9,0.0,19.4,0.0,1013.0,230.0,2.1
10762462,1249,3,2016-07-16 08:00:00,449.854,14,Office,159384,,,23.9,0.0,19.4,0.0,1013.0,230.0,2.1
10764811,1249,0,2016-07-16 09:00:00,324.0,14,Office,159384,,,23.3,0.0,18.9,0.0,1013.5,300.0,1.5
10764812,1249,1,2016-07-16 09:00:00,2563.99,14,Office,159384,,,23.3,0.0,18.9,0.0,1013.5,300.0,1.5
10764813,1249,2,2016-07-16 09:00:00,779.688,14,Office,159384,,,23.3,0.0,18.9,0.0,1013.5,300.0,1.5
10764814,1249,3,2016-07-16 09:00:00,449.854,14,Office,159384,,,23.3,0.0,18.9,0.0,1013.5,300.0,1.5
10767160,1249,0,2016-07-16 10:00:00,324.0,14,Office,159384,,,22.2,0.0,18.9,0.0,1014.0,230.0,1.5
10767161,1249,1,2016-07-16 10:00:00,2563.99,14,Office,159384,,,22.2,0.0,18.9,0.0,1014.0,230.0,1.5
10767162,1249,2,2016-07-16 10:00:00,779.688,14,Office,159384,,,22.2,0.0,18.9,0.0,1014.0,230.0,1.5
10767163,1249,3,2016-07-16 10:00:00,449.854,14,Office,159384,,,22.2,0.0,18.9,0.0,1014.0,230.0,1.5
10769508,1249,0,2016-07-16 11:00:00,324.0,14,Office,159384,,,23.3,0.0,19.4,0.0,1015.0,330.0,2.6
10769509,1249,1,2016-07-16 11:00:00,2563.99,14,Office,159384,,,23.3,0.0,19.4,0.0,1015.0,330.0,2.6
10769510,1249,2,2016-07-16 11:00:00,779.688,14,Office,159384,,,23.3,0.0,19.4,0.0,1015.0,330.0,2.6
10769511,1249,3,2016-07-16 11:00:00,449.854,14,Office,159384,,,23.3,0.0,19.4,0.0,1015.0,330.0,2.6
10771856,1249,0,2016-07-16 12:00:00,324.0,14,Office,159384,,,25.6,0.0,20.0,0.0,1015.0,330.0,2.1
10771857,1249,1,2016-07-16 12:00:00,2563.99,14,Office,159384,,,25.6,0.0,20.0,0.0,1015.0,330.0,2.1
10771858,1249,2,2016-07-16 12:00:00,779.688,14,Office,159384,,,25.6,0.0,20.0,0.0,1015.0,330.0,2.1
10771859,1249,3,2016-07-16 12:00:00,449.854,14,Office,159384,,,25.6,0.0,20.0,0.0,1015.0,330.0,2.1
10774205,1249,0,2016-07-16 13:00:00,324.0,14,Office,159384,,,27.8,0.0,19.4,0.0,1016.0,0.0,0.0
10774206,1249,1,2016-07-16 13:00:00,2563.99,14,Office,159384,,,27.8,0.0,19.4,0.0,1016.0,0.0,0.0
10774207,1249,2,2016-07-16 13:00:00,779.688,14,Office,159384,,,27.8,0.0,19.4,0.0,1016.0,0.0,0.0
10774208,1249,3,2016-07-16 13:00:00,449.854,14,Office,159384,,,27.8,0.0,19.4,0.0,1016.0,0.0,0.0
10776552,1249,0,2016-07-16 14:00:00,324.0,14,Office,159384,,,28.9,0.0,17.8,0.0,1016.0,0.0,0.0
10776553,1249,1,2016-07-16 14:00:00,2563.99,14,Office,159384,,,28.9,0.0,17.8,0.0,1016.0,0.0,0.0
10776554,1249,2,2016-07-16 14:00:00,779.688,14,Office,159384,,,28.9,0.0,17.8,0.0,1016.0,0.0,0.0
10776555,1249,3,2016-07-16 14:00:00,449.854,14,Office,159384,,,28.9,0.0,17.8,0.0,1016.0,0.0,0.0
10778901,1249,0,2016-07-16 15:00:00,324.0,14,Office,159384,,,30.0,0.0,18.3,0.0,1016.0,140.0,2.6
10778902,1249,1,2016-07-16 15:00:00,2563.99,14,Office,159384,,,30.0,0.0,18.3,0.0,1016.0,140.0,2.6
10778903,1249,2,2016-07-16 15:00:00,779.688,14,Office,159384,,,30.0,0.0,18.3,0.0,1016.0,140.0,2.6
10778904,1249,3,2016-07-16 15:00:00,449.854,14,Office,159384,,,30.0,0.0,18.3,0.0,1016.0,140.0,2.6
10781249,1249,0,2016-07-16 16:00:00,324.0,14,Office,159384,,,30.6,0.0,18.3,0.0,1016.0,,1.5
10781250,1249,1,2016-07-16 16:00:00,2563.99,14,Office,159384,,,30.6,0.0,18.3,0.0,1016.0,,1.5
10781251,1249,2,2016-07-16 16:00:00,779.688,14,Office,159384,,,30.6,0.0,18.3,0.0,1016.0,,1.5
10781252,1249,3,2016-07-16 16:00:00,449.854,14,Office,159384,,,30.6,0.0,18.3,0.0,1016.0,,1.5
10783598,1249,0,2016-07-16 17:00:00,324.0,14,Office,159384,,,31.1,0.0,18.9,0.0,1016.0,,2.1
10783599,1249,1,2016-07-16 17:00:00,2563.99,14,Office,159384,,,31.1,0.0,18.9,0.0,1016.0,,2.1
10783600,1249,2,2016-07-16 17:00:00,779.688,14,Office,159384,,,31.1,0.0,18.9,0.0,1016.0,,2.1
10783601,1249,3,2016-07-16 17:00:00,449.854,14,Office,159384,,,31.1,0.0,18.9,0.0,1016.0,,2.1
10785946,1249,0,2016-07-16 18:00:00,324.0,14,Office,159384,,,31.1,,18.9,3.0,1015.5,350.0,1.5
10785947,1249,1,2016-07-16 18:00:00,2563.99,14,Office,159384,,,31.1,,18.9,3.0,1015.5,350.0,1.5
10785948,1249,2,2016-07-16 18:00:00,779.688,14,Office,159384,,,31.1,,18.9,3.0,1015.5,350.0,1.5
10785949,1249,3,2016-07-16 18:00:00,449.854,14,Office,159384,,,31.1,,18.9,3.0,1015.5,350.0,1.5
10788296,1249,0,2016-07-16 19:00:00,324.0,14,Office,159384,,,27.8,,20.0,0.0,1015.0,30.0,3.6
10788297,1249,1,2016-07-16 19:00:00,2563.99,14,Office,159384,,,27.8,,20.0,0.0,1015.0,30.0,3.6
10788298,1249,2,2016-07-16 19:00:00,779.688,14,Office,159384,,,27.8,,20.0,0.0,1015.0,30.0,3.6
10788299,1249,3,2016-07-16 19:00:00,449.854,14,Office,159384,,,27.8,,20.0,0.0,1015.0,30.0,3.6
10790646,1249,0,2016-07-16 20:00:00,324.0,14,Office,159384,,,25.0,,19.4,20.0,1015.5,60.0,2.6
10790647,1249,1,2016-07-16 20:00:00,2563.99,14,Office,159384,,,25.0,,19.4,20.0,1015.5,60.0,2.6
10790648,1249,2,2016-07-16 20:00:00,779.688,14,Office,159384,,,25.0,,19.4,20.0,1015.5,60.0,2.6
10790649,1249,3,2016-07-16 20:00:00,449.854,14,Office,159384,,,25.0,,19.4,20.0,1015.5,60.0,2.6
10792993,1249,0,2016-07-16 21:00:00,324.0,14,Office,159384,,,26.1,,20.0,-1.0,1015.5,120.0,5.1
10792994,1249,1,2016-07-16 21:00:00,2563.99,14,Office,159384,,,26.1,,20.0,-1.0,1015.5,120.0,5.1
10792995,1249,2,2016-07-16 21:00:00,779.688,14,Office,159384,,,26.1,,20.0,-1.0,1015.5,120.0,5.1
10792996,1249,3,2016-07-16 21:00:00,449.854,14,Office,159384,,,26.1,,20.0,-1.0,1015.5,120.0,5.1
10795339,1249,0,2016-07-16 22:00:00,324.0,14,Office,159384,,,25.0,,20.6,0.0,1015.5,140.0,5.7
10795340,1249,1,2016-07-16 22:00:00,2563.99,14,Office,159384,,,25.0,,20.6,0.0,1015.5,140.0,5.7
10795341,1249,2,2016-07-16 22:00:00,779.688,14,Office,159384,,,25.0,,20.6,0.0,1015.5,140.0,5.7
10795342,1249,3,2016-07-16 22:00:00,449.854,14,Office,159384,,,25.0,,20.6,0.0,1015.5,140.0,5.7
10797685,1249,0,2016-07-16 23:00:00,324.0,14,Office,159384,,,25.0,0.0,20.6,0.0,1016.0,140.0,5.1
10797686,1249,1,2016-07-16 23:00:00,2563.99,14,Office,159384,,,25.0,0.0,20.6,0.0,1016.0,140.0,5.1
10797687,1249,2,2016-07-16 23:00:00,779.688,14,Office,159384,,,25.0,0.0,20.6,0.0,1016.0,140.0,5.1
10797688,1249,3,2016-07-16 23:00:00,449.854,14,Office,159384,,,25.0,0.0,20.6,0.0,1016.0,140.0,5.1
10800027,1249,0,2016-07-17 00:00:00,324.0,14,Office,159384,,,24.4,0.0,20.0,0.0,1016.5,180.0,3.6
10800028,1249,1,2016-07-17 00:00:00,2563.99,14,Office,159384,,,24.4,0.0,20.0,0.0,1016.5,180.0,3.6
10800029,1249,2,2016-07-17 00:00:00,779.688,14,Office,159384,,,24.4,0.0,20.0,0.0,1016.5,180.0,3.6
10800030,1249,3,2016-07-17 00:00:00,449.854,14,Office,159384,,,24.4,0.0,20.0,0.0,1016.5,180.0,3.6
10802370,1249,0,2016-07-17 01:00:00,324.0,14,Office,159384,,,23.9,0.0,18.9,0.0,1017.0,180.0,4.1
10802371,1249,1,2016-07-17 01:00:00,2563.99,14,Office,159384,,,23.9,0.0,18.9,0.0,1017.0,180.0,4.1
10802372,1249,2,2016-07-17 01:00:00,779.688,14,Office,159384,,,23.9,0.0,18.9,0.0,1017.0,180.0,4.1
10802373,1249,3,2016-07-17 01:00:00,449.854,14,Office,159384,,,23.9,0.0,18.9,0.0,1017.0,180.0,4.1
10804712,1249,0,2016-07-17 02:00:00,324.0,14,Office,159384,,,23.3,,18.3,0.0,1017.0,200.0,2.6
10804713,1249,1,2016-07-17 02:00:00,2563.99,14,Office,159384,,,23.3,,18.3,0.0,1017.0,200.0,2.6
