,timestamp,meter_reading,meter_type
9353399,2016-06-21 07:00:00,307.0,electricity
9353400,2016-06-21 07:00:00,2592.66,chilledwater
9353401,2016-06-21 07:00:00,659.736,steam
9353402,2016-06-21 07:00:00,442.293,hotwater
9355747,2016-06-21 08:00:00,309.0,electricity
9355748,2016-06-21 08:00:00,2584.91,chilledwater
9355749,2016-06-21 08:00:00,779.688,steam
9355750,2016-06-21 08:00:00,437.862,hotwater
9358096,2016-06-21 09:00:00,306.0,electricity
9358097,2016-06-21 09:00:00,2947.94,chilledwater
9358098,2016-06-21 09:00:00,839.664,steam
9358099,2016-06-21 09:00:00,443.12,hotwater
9360444,2016-06-21 10:00:00,311.0,electricity
9360445,2016-06-21 10:00:00,2955.74,chilledwater
9360446,2016-06-21 10:00:00,719.712,steam
9360447,2016-06-21 10:00:00,431.303,hotwater
9362791,2016-06-21 11:00:00,305.0,electricity
9362792,2016-06-21 11:00:00,2647.76,chilledwater
9362793,2016-06-21 11:00:00,839.664,steam
9362794,2016-06-21 11:00:00,443.12,hotwater
9365137,2016-06-21 12:00:00,309.0,electricity
9365138,2016-06-21 12:00:00,2677.24,chilledwater
9365139,2016-06-21 12:00:00,659.736,steam
9365140,2016-06-21 12:00:00,440.916,hotwater
9367483,2016-06-21 13:00:00,327.0,electricity
9367484,2016-06-21 13:00:00,2912.85,chilledwater
9367485,2016-06-21 13:00:00,719.712,steam
9367486,2016-06-21 13:00:00,446.134,hotwater
9369827,2016-06-21 14:00:00,337.0,electricity
9369828,2016-06-21 14:00:00,3158.65,chilledwater
9369829,2016-06-21 14:00:00,659.736,steam
9369830,2016-06-21 14:00:00,437.937,hotwater
9372173,2016-06-21 15:00:00,378.0,electricity
9372174,2016-06-21 15:00:00,3681.62,chilledwater
9372175,2016-06-21 15:00:00,779.688,steam
9372176,2016-06-21 15:00:00,444.622,hotwater
9374519,2016-06-21 16:00:00,348.0,electricity
9374520,2016-06-21 16:00:00,3712.8,chilledwater
9374521,2016-06-21 16:00:00,899.64,steam
9374522,2016-06-21 16:00:00,442.399,hotwater
9376866,2016-06-21 17:00:00,385.0,electricity
9376867,2016-06-21 17:00:00,4087.29,chilledwater
9376868,2016-06-21 17:00:00,599.76,steam
9376869,2016-06-21 17:00:00,443.149,hotwater
9379212,2016-06-21 18:00:00,355.0,electricity
9379213,2016-06-21 18:00:00,3931.03,chilledwater
9379214,2016-06-21 18:00:00,659.736,steam
9379215,2016-06-21 18:00:00,444.562,hotwater
9381561,2016-06-21 19:00:00,351.0,electricity
9381562,2016-06-21 19:00:00,3873.8,chilledwater
9381563,2016-06-21 19:00:00,779.688,steam
9381564,2016-06-21 19:00:00,439.419,hotwater
9383909,2016-06-21 20:00:00,378.0,electricity
9383910,2016-06-21 20:00:00,3174.79,chilledwater
9383911,2016-06-21 20:00:00,719.712,steam
9383912,2016-06-21 20:00:00,438.673,hotwater
9386254,2016-06-21 21:00:00,370.0,electricity
9386255,2016-06-21 21:00:00,3759.88,chilledwater
9386256,2016-06-21 21:00:00,599.76,steam
9386257,2016-06-21 21:00:00,435.729,hotwater
9388598,2016-06-21 22:00:00,330.0,electricity
9388599,2016-06-21 22:00:00,3355.83,chilledwater
9388600,2016-06-21 22:00:00,719.712,steam
9388601,2016-06-21 22:00:00,443.149,hotwater
9390943,2016-06-21 23:00:00,342.0,electricity
9390944,2016-06-21 23:00:00,3045.91,chilledwater
9390945,2016-06-21 23:00:00,839.664,steam
9390946,2016-06-21 23:00:00,431.253,hotwater
9393287,2016-06-22 00:00:00,358.0,electricity
9393288,2016-06-22 00:00:00,2844.39,chilledwater
9393289,2016-06-22 00:00:00,959.616,steam
9393290,2016-06-22 00:00:00,461.175,hotwater
9395632,2016-06-22 01:00:00,320.0,electricity
9395633,2016-06-22 01:00:00,2859.57,chilledwater
9395634,2016-06-22 01:00:00,659.736,steam
9395635,2016-06-22 01:00:00,440.916,hotwater
9397977,2016-06-22 02:00:00,309.0,electricity
9397978,2016-06-22 02:00:00,2494.54,chilledwater
9397979,2016-06-22 02:00:00,839.664,steam
9397980,2016-06-22 02:00:00,440.916,hotwater
9400324,2016-06-22 03:00:00,350.0,electricity
9400325,2016-06-22 03:00:00,2297.37,chilledwater
9400326,2016-06-22 03:00:00,599.76,steam
9400327,2016-06-22 03:00:00,434.227,hotwater
9402670,2016-06-22 04:00:00,311.0,electricity
9402671,2016-06-22 04:00:00,2310.92,chilledwater
9402672,2016-06-22 04:00:00,719.712,steam
9402673,2016-06-22 04:00:00,435.689,hotwater
9405015,2016-06-22 05:00:00,311.0,electricity
9405016,2016-06-22 05:00:00,2167.15,chilledwater
9405017,2016-06-22 05:00:00,779.688,steam
9405018,2016-06-22 05:00:00,442.399,hotwater
9407363,2016-06-22 06:00:00,341.0,electricity
9407364,2016-06-22 06:00:00,2485.72,chilledwater
9407365,2016-06-22 06:00:00,599.76,steam
9407366,2016-06-22 06:00:00,447.626,hotwater
9409710,2016-06-22 07:00:00,303.0,electricity
9409711,2016-06-22 07:00:00,2320.4,chilledwater
9409712,2016-06-22 07:00:00,719.712,steam
9409713,2016-06-22 07:00:00,449.684,hotwater
9412058,2016-06-22 08:00:00,306.0,electricity
9412059,2016-06-22 08:00:00,2825.39,chilledwater
9412060,2016-06-22 08:00:00,779.688,steam
9412061,2016-06-22 08:00:00,442.368,hotwater
9414406,2016-06-22 09:00:00,312.0,electricity
9414407,2016-06-22 09:00:00,2592.92,chilledwater
9414408,2016-06-22 09:00:00,719.712,steam
9414409,2016-06-22 09:00:00,438.673,hotwater
9416751,2016-06-22 10:00:00,318.0,electricity
9416752,2016-06-22 10:00:00,2320.52,chilledwater
9416753,2016-06-22 10:00:00,659.736,steam
9416754,2016-06-22 10:00:00,432.705,hotwater
9419096,2016-06-22 11:00:00,340.0,electricity
9419097,2016-06-22 11:00:00,2148.51,chilledwater
9419098,2016-06-22 11:00:00,899.64,steam
9419099,2016-06-22 11:00:00,443.14,hotwater
9421441,2016-06-22 12:00:00,317.0,electricity
9421442,2016-06-22 12:00:00,2448.12,chilledwater
9421443,2016-06-22 12:00:00,779.688,steam
9421444,2016-06-22 12:00:00,441.658,hotwater
9423787,2016-06-22 13:00:00,330.0,electricity
9423788,2016-06-22 13:00:00,2867.88,chilledwater
9423789,2016-06-22 13:00:00,899.64,steam
9423790,2016-06-22 13:00:00,457.344,hotwater
9426135,2016-06-22 14:00:00,363.0,electricity
9426136,2016-06-22 14:00:00,2778.51,chilledwater
9426137,2016-06-22 14:00:00,659.736,steam
9426138,2016-06-22 14:00:00,443.88,hotwater
9428478,2016-06-22 15:00:00,347.0,electricity
9428479,2016-06-22 15:00:00,2874.53,chilledwater
9428480,2016-06-22 15:00:00,719.712,steam
9428481,2016-06-22 15:00:00,440.075,hotwater
9430823,2016-06-22 16:00:00,360.0,electricity
9430824,2016-06-22 16:00:00,2905.64,chilledwater
9430825,2016-06-22 16:00:00,599.76,steam
9430826,2016-06-22 16:00:00,435.609,hotwater
9433171,2016-06-22 17:00:00,354.0,electricity
9433172,2016-06-22 17:00:00,3238.17,chilledwater
9433173,2016-06-22 17:00:00,779.688,steam
9433174,2016-06-22 17:00:00,434.768,hotwater
9435519,2016-06-22 18:00:00,356.0,electricity
9435520,2016-06-22 18:00:00,3389.76,chilledwater
9435521,2016-06-22 18:00:00,779.688,steam
9435522,2016-06-22 18:00:00,428.885,hotwater
9437867,2016-06-22 19:00:00,354.0,electricity
9437868,2016-06-22 19:00:00,3187.61,chilledwater
9437869,2016-06-22 19:00:00,779.688,steam
9437870,2016-06-22 19:00:00,446.104,hotwater
9440213,2016-06-22 20:00:00,348.0,electricity
9440214,2016-06-22 20:00:00,3301.37,chilledwater
9440215,2016-06-22 20:00:00,899.64,steam
9440216,2016-06-22 20:00:00,455.146,hotwater
9442560,2016-06-22 21:00:00,332.0,electricity
9442561,2016-06-22 21:00:00,3067.22,chilledwater
9442562,2016-06-22 21:00:00,659.736,steam
9442563,2016-06-22 21:00:00,438.613,hotwater
9444906,2016-06-22 22:00:00,313.0,electricity
9444907,2016-06-22 22:00:00,3166.47,chilledwater
9444908,2016-06-22 22:00:00,779.688,steam
9444909,2016-06-22 22:00:00,435.689,hotwater
9447251,2016-06-22 23:00:00,316.0,electricity
9447252,2016-06-22 23:00:00,3133.04,chilledwater
9447253,2016-06-22 23:00:00,899.64,steam
9447254,2016-06-22 23:00:00,436.465,hotwater
9449595,2016-06-23 00:00:00,321.0,electricity
9449596,2016-06-23 00:00:00,3102.5,chilledwater
9449597,2016-06-23 00:00:00,779.688,steam
9449598,2016-06-23 00:00:00,450.63,hotwater
9451941,2016-06-23 01:00:00,313.0,electricity
9451942,2016-06-23 01:00:00,3125.56,chilledwater
9451943,2016-06-23 01:00:00,719.712,steam
9451944,2016-06-23 01:00:00,440.881,hotwater
9454287,2016-06-23 02:00:00,315.0,electricity
9454288,2016-06-23 02:00:00,2845.89,chilledwater
9454289,2016-06-23 02:00:00,659.736,steam
9454290,2016-06-23 02:00:00,435.609,hotwater
9456633,2016-06-23 03:00:00,308.0,electricity
9456634,2016-06-23 03:00:00,2157.03,chilledwater
9456635,2016-06-23 03:00:00,599.76,steam
9456636,2016-06-23 03:00:00,440.881,hotwater
9458981,2016-06-23 04:00:00,302.0,electricity
9458982,2016-06-23 04:00:00,2130.9,chilledwater
9458983,2016-06-23 04:00:00,659.736,steam
9458984,2016-06-23 04:00:00,447.626,hotwater
9461329,2016-06-23 05:00:00,334.0,electricity
9461330,2016-06-23 05:00:00,2173.78,chilledwater
9461331,2016-06-23 05:00:00,599.76,steam
9461332,2016-06-23 05:00:00,439.409,hotwater
9463677,2016-06-23 06:00:00,327.0,electricity
9463678,2016-06-23 06:00:00,2325.68,chilledwater
9463679,2016-06-23 06:00:00,659.736,steam
9463680,2016-06-23 06:00:00,430.442,hotwater
9466025,2016-06-23 07:00:00,307.0,electricity
9466026,2016-06-23 07:00:00,2245.06,chilledwater
9466027,2016-06-23 07:00:00,719.712,steam
9466028,2016-06-23 07:00:00,428.379,hotwater
9468373,2016-06-23 08:00:00,312.0,electricity
9468374,2016-06-23 08:00:00,2867.4,chilledwater
9468375,2016-06-23 08:00:00,779.688,steam
9468376,2016-06-23 08:00:00,441.658,hotwater
9470721,2016-06-23 09:00:00,312.0,electricity
9470722,2016-06-23 09:00:00,2575.2,chilledwater
9470723,2016-06-23 09:00:00,719.712,steam
9470724,2016-06-23 09:00:00,437.201,hotwater
9473069,2016-06-23 10:00:00,309.0,electricity
9473070,2016-06-23 10:00:00,2804.6,chilledwater
9473071,2016-06-23 10:00:00,839.664,steam
9473072,2016-06-23 10:00:00,442.399,hotwater
9475416,2016-06-23 11:00:00,317.0,electricity
9475417,2016-06-23 11:00:00,2819.45,chilledwater
9475418,2016-06-23 11:00:00,1079.57,steam
9475419,2016-06-23 11:00:00,431.884,hotwater
9477760,2016-06-23 12:00:00,338.0,electricity
9477761,2016-06-23 12:00:00,2726.44,chilledwater
9477762,2016-06-23 12:00:00,779.688,steam
9477763,2016-06-23 12:00:00,434.883,hotwater
9480105,2016-06-23 13:00:00,321.0,electricity
9480106,2016-06-23 13:00:00,3029.17,chilledwater
9480107,2016-06-23 13:00:00,719.712,steam
9480108,2016-06-23 13:00:00,439.965,hotwater
9482449,2016-06-23 14:00:00,358.0,electricity
9482450,2016-06-23 14:00:00,2750.97,chilledwater
9482451,2016-06-23 14:00:00,839.664,steam
9482452,2016-06-23 14:00:00,488.323,hotwater
9484793,2016-06-23 15:00:00,367.0,electricity
9484794,2016-06-23 15:00:00,3235.49,chilledwater
9484795,2016-06-23 15:00:00,599.76,steam
9484796,2016-06-23 15:00:00,455.677,hotwater
9487140,2016-06-23 16:00:00,382.0,electricity
9487141,2016-06-23 16:00:00,2956.17,chilledwater
9487142,2016-06-23 16:00:00,779.688,steam
9487143,2016-06-23 16:00:00,437.211,hotwater
9489486,2016-06-23 17:00:00,346.0,electricity
9489487,2016-06-23 17:00:00,3073.97,chilledwater
9489488,2016-06-23 17:00:00,779.688,steam
9489489,2016-06-23 17:00:00,449.028,hotwater
9491831,2016-06-23 18:00:00,363.0,electricity
9491832,2016-06-23 18:00:00,2601.11,chilledwater
9491833,2016-06-23 18:00:00,659.736,steam
9491834,2016-06-23 18:00:00,443.12,hotwater
9494179,2016-06-23 19:00:00,378.0,electricity
9494180,2016-06-23 19:00:00,2509.79,chilledwater
9494181,2016-06-23 19:00:00,779.688,steam
9494182,2016-06-23 19:00:00,450.55,hotwater
9496526,2016-06-23 20:00:00,342.0,electricity
9496527,2016-06-23 20:00:00,2342.7,chilledwater
9496528,2016-06-23 20:00:00,1019.59,steam
9496529,2016-06-23 20:00:00,437.937,hotwater
9498871,2016-06-23 21:00:00,348.0,electricity
9498872,2016-06-23 21:00:00,2784.49,chilledwater
9498873,2016-06-23 21:00:00,719.712,steam
9498874,2016-06-23 21:00:00,448.377,hotwater
9501218,2016-06-23 22:00:00,342.0,electricity
9501219,2016-06-23 22:00:00,2369.47,chilledwater
9501220,2016-06-23 22:00:00,899.64,steam
9501221,2016-06-23 22:00:00,442.404,hotwater
9503564,2016-06-23 23:00:00,315.0,electricity
9503565,2016-06-23 23:00:00,2476.34,chilledwater
9503566,2016-06-23 23:00:00,899.64,steam
9503567,2016-06-23 23:00:00,440.916,hotwater
9505914,2016-06-24 00:00:00,355.0,electricity
9505915,2016-06-24 00:00:00,2272.06,chilledwater
9505916,2016-06-24 00:00:00,899.64,steam
9505917,2016-06-24 00:00:00,446.104,hotwater
9508261,2016-06-24 01:00:00,360.0,electricity
9508262,2016-06-24 01:00:00,2209.27,chilledwater
9508263,2016-06-24 01:00:00,779.688,steam
9508264,2016-06-24 01:00:00,452.878,hotwater
9510607,2016-06-24 02:00:00,314.0,electricity
9510608,2016-06-24 02:00:00,2165.5,chilledwater
9510609,2016-06-24 02:00:00,899.64,steam
9510610,2016-06-24 02:00:00,451.366,hotwater
9512957,2016-06-24 03:00:00,312.0,electricity
9512958,2016-06-24 03:00:00,2265.85,chilledwater
9512959,2016-06-24 03:00:00,719.712,steam
9512960,2016-06-24 03:00:00,440.916,hotwater
9515307,2016-06-24 04:00:00,304.0,electricity
9515308,2016-06-24 04:00:00,2152.26,chilledwater
9515309,2016-06-24 04:00:00,659.736,steam
9515310,2016-06-24 04:00:00,435.609,hotwater
9517658,2016-06-24 05:00:00,325.0,electricity
9517659,2016-06-24 05:00:00,1964.35,chilledwater
9517660,2016-06-24 05:00:00,599.76,steam
9517661,2016-06-24 05:00:00,449.128,hotwater
9520006,2016-06-24 06:00:00,311.0,electricity
9520007,2016-06-24 06:00:00,2214.13,chilledwater
9520008,2016-06-24 06:00:00,719.712,steam
9520009,2016-06-24 06:00:00,437.952,hotwater
9522359,2016-06-24 07:00:00,311.0,electricity
9522360,2016-06-24 07:00:00,1984.64,chilledwater
9522361,2016-06-24 07:00:00,779.688,steam
9522362,2016-06-24 07:00:00,443.896,hotwater
9524712,2016-06-24 08:00:00,313.0,electricity
9524713,2016-06-24 08:00:00,2311.7,chilledwater
9524714,2016-06-24 08:00:00,839.664,steam
9524715,2016-06-24 08:00:00,449.854,hotwater
9527062,2016-06-24 09:00:00,306.0,electricity
9527063,2016-06-24 09:00:00,2244.36,chilledwater
9527064,2016-06-24 09:00:00,839.664,steam
9527065,2016-06-24 09:00:00,448.377,hotwater
9529412,2016-06-24 10:00:00,305.0,electricity
9529413,2016-06-24 10:00:00,2205.31,chilledwater
9529414,2016-06-24 10:00:00,839.664,steam
9529415,2016-06-24 10:00:00,443.14,hotwater
9531764,2016-06-24 11:00:00,313.0,electricity
9531765,2016-06-24 11:00:00,2174.62,chilledwater
9531766,2016-06-24 11:00:00,1559.38,steam
9531767,2016-06-24 11:00:00,444.622,hotwater
9534114,2016-06-24 12:00:00,333.0,electricity
9534115,2016-06-24 12:00:00,2376.28,chilledwater
9534116,2016-06-24 12:00:00,839.664,steam
9534117,2016-06-24 12:00:00,436.931,hotwater
9536463,2016-06-24 13:00:00,328.0,electricity
9536464,2016-06-24 13:00:00,2743.3,chilledwater
9536465,2016-06-24 13:00:00,899.64,steam
9536466,2016-06-24 13:00:00,490.831,hotwater
9538810,2016-06-24 14:00:00,341.0,electricity
9538811,2016-06-24 14:00:00,2760.46,chilledwater
9538812,2016-06-24 14:00:00,719.712,steam
9538813,2016-06-24 14:00:00,473.802,hotwater
9541160,2016-06-24 15:00:00,383.0,electricity
9541161,2016-06-24 15:00:00,3088.43,chilledwater
9541162,2016-06-24 15:00:00,659.736,steam
9541163,2016-06-24 15:00:00,447.225,hotwater
9543507,2016-06-24 16:00:00,363.0,electricity
9543508,2016-06-24 16:00:00,3039.6,chilledwater
9543509,2016-06-24 16:00:00,719.712,steam
9543510,2016-06-24 16:00:00,456.158,hotwater
9545854,2016-06-24 17:00:00,348.0,electricity
9545855,2016-06-24 17:00:00,3029.4,chilledwater
9545856,2016-06-24 17:00:00,719.712,steam
9545857,2016-06-24 17:00:00,439.364,hotwater
9548204,2016-06-24 18:00:00,355.0,electricity
9548205,2016-06-24 18:00:00,3168.7,chilledwater
9548206,2016-06-24 18:00:00,779.688,steam
9548207,2016-06-24 18:00:00,437.211,hotwater
9550553,2016-06-24 19:00:00,339.0,electricity
9550554,2016-06-24 19:00:00,3322.03,chilledwater
9550555,2016-06-24 19:00:00,839.664,steam
9550556,2016-06-24 19:00:00,433.521,hotwater
9552902,2016-06-24 20:00:00,347.0,electricity
9552903,2016-06-24 20:00:00,3478.06,chilledwater
9552904,2016-06-24 20:00:00,779.688,steam
9552905,2016-06-24 20:00:00,432.705,hotwater
9555253,2016-06-24 21:00:00,360.0,electricity
9555254,2016-06-24 21:00:00,3162.44,chilledwater
9555255,2016-06-24 21:00:00,659.736,steam
9555256,2016-06-24 21:00:00,449.854,hotwater
9557600,2016-06-24 22:00:00,367.0,electricity
9557601,2016-06-24 22:00:00,3222.81,chilledwater
9557602,2016-06-24 22:00:00,839.664,steam
9557603,2016-06-24 22:00:00,443.12,hotwater
9559947,2016-06-24 23:00:00,302.0,electricity
9559948,2016-06-24 23:00:00,3058.75,chilledwater
9559949,2016-06-24 23:00:00,659.736,steam
9559950,2016-06-24 23:00:00,438.673,hotwater
9562295,2016-06-25 00:00:00,330.0,electricity
9562296,2016-06-25 00:00:00,2988.97,chilledwater
9562297,2016-06-25 00:00:00,719.712,steam
9562298,2016-06-25 00:00:00,449.879,hotwater
9564643,2016-06-25 01:00:00,322.0,electricity
9564644,2016-06-25 01:00:00,3040.17,chilledwater
9564645,2016-06-25 01:00:00,1019.59,steam
9564646,2016-06-25 01:00:00,446.83,hotwater
9566991,2016-06-25 02:00:00,313.0,electricity
9566992,2016-06-25 02:00:00,2898.91,chilledwater
9566993,2016-06-25 02:00:00,959.616,steam
9566994,2016-06-25 02:00:00,448.377,hotwater
9569338,2016-06-25 03:00:00,305.0,electricity
9569339,2016-06-25 03:00:00,2584.93,chilledwater
9569340,2016-06-25 03:00:00,779.688,steam
9569341,2016-06-25 03:00:00,453.594,hotwater
9571686,2016-06-25 04:00:00,296.0,electricity
9571687,2016-06-25 04:00:00,2365.86,chilledwater
9571688,2016-06-25 04:00:00,719.712,steam
9571689,2016-06-25 04:00:00,447.626,hotwater
9574034,2016-06-25 05:00:00,324.0,electricity
9574035,2016-06-25 05:00:00,2539.46,chilledwater
9574036,2016-06-25 05:00:00,719.712,steam
9574037,2016-06-25 05:00:00,447.626,hotwater
9576382,2016-06-25 06:00:00,306.0,electricity
9576383,2016-06-25 06:00:00,2115.69,chilledwater
9576384,2016-06-25 06:00:00,959.616,steam
9576385,2016-06-25 06:00:00,446.88,hotwater
9578733,2016-06-25 07:00:00,325.0,electricity
9578734,2016-06-25 07:00:00,2434.32,chilledwater
9578735,2016-06-25 07:00:00,899.64,steam
9578736,2016-06-25 07:00:00,445.388,hotwater
9581085,2016-06-25 08:00:00,302.0,electricity
9581086,2016-06-25 08:00:00,2557.5,chilledwater
9581087,2016-06-25 08:00:00,839.664,steam
9581088,2016-06-25 08:00:00,440.916,hotwater
9583434,2016-06-25 09:00:00,308.0,electricity
9583435,2016-06-25 09:00:00,2980.04,chilledwater
9583436,2016-06-25 09:00:00,899.64,steam
9583437,2016-06-25 09:00:00,437.937,hotwater
9585785,2016-06-25 10:00:00,303.0,electricity
9585786,2016-06-25 10:00:00,2553.26,chilledwater
9585787,2016-06-25 10:00:00,839.664,steam
9585788,2016-06-25 10:00:00,446.845,hotwater
9588135,2016-06-25 11:00:00,323.0,electricity
9588136,2016-06-25 11:00:00,2342.66,chilledwater
9588137,2016-06-25 11:00:00,1439.42,steam
9588138,2016-06-25 11:00:00,454.355,hotwater
9590481,2016-06-25 12:00:00,305.0,electricity
9590482,2016-06-25 12:00:00,2552.2,chilledwater
9590483,2016-06-25 12:00:00,959.616,steam
9590484,2016-06-25 12:00:00,481.633,hotwater
9592828,2016-06-25 13:00:00,298.0,electricity
9592829,2016-06-25 13:00:00,2408.49,chilledwater
9592830,2016-06-25 13:00:00,959.616,steam
9592831,2016-06-25 13:00:00,451.471,hotwater
9595174,2016-06-25 14:00:00,301.0,electricity
9595175,2016-06-25 14:00:00,2440.62,chilledwater
9595176,2016-06-25 14:00:00,839.664,steam
9595177,2016-06-25 14:00:00,459.868,hotwater
9597520,2016-06-25 15:00:00,325.0,electricity
9597521,2016-06-25 15:00:00,2528.63,chilledwater
9597522,2016-06-25 15:00:00,839.664,steam
9597523,2016-06-25 15:00:00,447.506,hotwater
9599867,2016-06-25 16:00:00,303.0,electricity
9599868,2016-06-25 16:00:00,2400.13,chilledwater
9599869,2016-06-25 16:00:00,839.664,steam
9599870,2016-06-25 16:00:00,458.501,hotwater
9602212,2016-06-25 17:00:00,356.0,electricity
9602213,2016-06-25 17:00:00,2515.78,chilledwater
9602214,2016-06-25 17:00:00,779.688,steam
9602215,2016-06-25 17:00:00,444.562,hotwater
9604561,2016-06-25 18:00:00,331.0,electricity
9604562,2016-06-25 18:00:00,2631.68,chilledwater
9604563,2016-06-25 18:00:00,839.664,steam
9604564,2016-06-25 18:00:00,451.216,hotwater
9606910,2016-06-25 19:00:00,331.0,electricity
9606911,2016-06-25 19:00:00,2570.51,chilledwater
9606912,2016-06-25 19:00:00,839.664,steam
9606913,2016-06-25 19:00:00,442.368,hotwater
9609259,2016-06-25 20:00:00,311.0,electricity
9609260,2016-06-25 20:00:00,3208.68,chilledwater
9609261,2016-06-25 20:00:00,839.664,steam
9609262,2016-06-25 20:00:00,457.89,hotwater
9611608,2016-06-25 21:00:00,387.0,electricity
9611609,2016-06-25 21:00:00,2709.16,chilledwater
9611610,2016-06-25 21:00:00,899.64,steam
9611611,2016-06-25 21:00:00,450.45,hotwater
9613955,2016-06-25 22:00:00,316.0,electricity
9613956,2016-06-25 22:00:00,2776.76,chilledwater
9613957,2016-06-25 22:00:00,779.688,steam
9613958,2016-06-25 22:00:00,454.786,hotwater
9616303,2016-06-25 23:00:00,302.0,electricity
9616304,2016-06-25 23:00:00,2753.9,chilledwater
